Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
School Smart Craft Buttons - Assorted Sizes - 1 pound - Assorted Colors,5.89,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Includes hundreds of buttons in all shapes and sizes for stringing, sorting or craft projects. Colors are whites, blacks and neutrals with a splash of color. 1 lb., assorted.</p> <b> </b> <ul> <li>Assorted Colors, Sizes And Shapes</li> <li>Use for stringi",ng or patterning</li> <li>Excellent collage choice</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752206&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085735,EACH,$4.42,$5.08,5.89
Chenille Kraft Colossal Buttons - Assorted Shapes and Colors - Pack of 30,4.19,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"An assortment of really big 1-3/4"" buttons. Paste or sew onto puppets, add to collages. Sort, count and string them! Pack of 30 buttons.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=924444&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085736,PACK OF 30,$3.14,$3.61,4.19
Creativity Street Small Foam Design Rollers - 1 1/2 inch - Set of 12 - Assorted Colors,9.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,"Small, 1-1/2"" wide rollers are great for smaller painting, creating borders and more. Combine with larger rollers to vary line widths and patterns. For use with acrylics, tempera, watercolor, ink and any water based medium. Soap and water clean up. Set in","cludes 4 each of the following designs: smooth, striped and checkered.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750753&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,BRUSHES,FOAM BRUSHES,,School Specialty,085737,SET OF 12,$7.49,$8.61,9.99
Creativity Street Bright Buttons - Assorted Sizes - 1 pound - Assorted Colors,7.49,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"A wonderful assortment of sizes, shapes and bright colors. Paste or sew onto puppets & collages. Sort, count, string them! 1 lb. pkg. Age 5+.</p> <b> </b> <ul> <li>Assorted Colors And Sizes</li> <li>Use for crafts or counting and sorting</li> <li>Recommen",ded for ages 5 and up</li> <li>Buttons are perfect for art projects</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747205&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085739,EACH,$5.62,$6.46,7.49
School Smart Assorted Shapes Sequins and Spangles - 1 pound - Assorted Colors,12.79,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Shiny little shapes in a multitude of forms: fruits, flowers, faces, stars, geometrics, and more. Light up collages, ornaments and other art. Resealable bag.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747787&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085743,1 LB,$9.59,$11.03,12.79
School Smart Scenic Art Sand - 12 Ounce - Set of 8 - Assorted Colors,21.49,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Create scenic sand paintings, sand platters, sand signs and mosaics with this colorful non-toxic sand. Sold in two different assortments, both in bottles with shaker flip top lids. Both sets of 8 consist of 1 bottle of Red, Orange, Green, Yellow, Blue, Pu","rple, Black and White.</p> <b> </b> <ul> <li>School Smart offers Quality Teaching And Education Products At A Great Price</li> <li>Designed by School Specialty professionals and educators</li> <li>Classroom tested and ready for home or school</li> </ul> <",p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752479&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,GENERAL CRAFTS,,School Specialty,085749,SET OF 8,$16.12,$18.54,21.49
Chenille Kraft 10 CC Glitter Glue Sticks - Set of 6 - Assorted Colors,3.09,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Convenient 10 cc tubes of non-toxic glitter. Great for classroom projects. Choose from packs of six assorted colors or 72 tube classroom packs containing 12 each of six different colors. Colors include Red, Green, Blue, Silver, Gold and Multicolor.</p> <b",> </b> <ul> <li>Non-Toxic</li> <li>Add glitter to arts and crafts projects</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752397&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085754,SET OF 6,$2.32,$2.67,3.09
School Smart Flat Tip Natural Bristle Wood Handle Stubby Easel Brushes - 7 1/2 in Handle - Set of 4,4.29,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,"Flat black easel brushes are 7-1/2"" long for children. Natural bristles. Nickel-plated seamless ferrules and hardwood handles.</p> <b> </b> <ul> <li>Set of 4 Brushes</li> <li>Better quality easel brushes designed for classroom or home use</li> <li>Natural"," bristles</li> <li>Solid natural color hardwood handle</li> <li>Seamless, nickel plated ferrule</li> </ul> <p>",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750805&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,085757,SET OF 4,$3.22,$3.70,4.29
Creativity Street Plastic Square Colored Lid Paint Pots - 3 1/2 inches - Pack of 10 - Assorted Colors,11.49,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,Color coordinated 3-piece paint cups will not spill when tipped. Fill half way and save the day! Little children learn color recognition when they match paint color with the same bright color paint cup. Each 3-1/2 high cup has an inner safety lid with bru,sh rest and a top cap to seal in paint at the end of play.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748700&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,STUDIO SUPPLIES,CUPS/TRAYS,,School Specialty,085760,PACK OF 10,$8.62,$9.91,11.49
School Smart Plastic Paint Brush Set - Assorted Sizes - Pack of 144 - Assorted Colors,20.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,"Ideal for the classroom, this assortment contains 144 brushes in three different sizes (48 of each size). Plastic handles, filament hair, solid plastic container for easy storage.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=924422&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,085763,PACK OF 144,$15.74,$18.10,20.99
Chenille Kraft Jelly Pony Beads - Pack of 1000 - Assorted Colors,5.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=424679&encrypt=.jpg"" height=""200"" alt=""Image 2"" /> <p>Used in many craft projects, are sold in four different assortments. The Jelly assortment contains 1,000 of 6-8 differen","t colored beads.</p> <b> </b> <ul> <li>Pack of 1000</li> <li>Jumbo pack includes a variety of brightly colored Pony Beads</li> <li>Ideal for all kinds of art and craft projects</li> <li>Great for creating beautiful jewelry, ornaments, key chains and more<",/li> <li>Fun and attractive accent for clothing and macrame</li> </ul> <p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751683&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085764,PACK OF 1000,$4.19,$4.82,5.59
School Smart Plastic Pony Beads - 6 x 9 mm - Pack of 1000 - Assorted Neon Colors,7.29,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=424684&encrypt=.jpg"" height=""200"" alt=""Image 2"" /> <p>Used in many craft projects, are sold in four different assortments. The Neon Colors assortment contains 1,000, 6mm x 9m","m beads in assorted hot neon colors.</p> <b> </b> <ul> <li>Pack of 1000</li> <li>Jumbo pack includes a variety of brightly colored Pony Beads</li> <li>Ideal for all kinds of art and craft projects</li> <li>Great for creating fun jewelry, ornaments, key ch",ains and more</li> <li>Fun and attractive accent for clothing and macrame</li> </ul> <p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747164&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085766,PACK OF 1000,$5.47,$6.29,7.29
Chenille Kraft Metallic Pony Beads - Pack of 500 - Assorted Colors,6.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=424689&encrypt=.jpg"" height=""200"" alt=""Image 2"" /> <p>Used in many craft projects, are sold in four different assortments. The Metallic assortment consists of 500 pieces.</p>"," <b> </b> <ul> <li>Pack of 500</li> <li>Make your beading project unique with Metallic Pony Beads</li> <li>Includes a wide variety of sparkling colors</li> <li>Beads measure 6mm x 9mm with 4mm hole</li> <li>Ideal for making jewelery, ornaments, keychains ",and many other decorative items</li> </ul> <p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751688&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085767,PACK OF 500,$4.94,$5.68,6.59
School Smart Econo Paint Brush Assortment - Set of 12,18.49,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,"A selection of watercolor, easel, acrylic, round, flat and bright brushes with natural and synthetic bristles. In selected 12-piece assortments. Slightly imperfect.</p> <b> </b> <ul> <li>Set of 12 Assorted Brushes</li> <li>This set includes round, flat an",d bright brushes</li> <li>Excellent for an art class or individual painting projects</li> <li>High quality brushes at a budget-friendly price</li> <li>School Smart offers quality teaching and education products at a great price</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750970&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,085768,SET OF 12,$13.87,$15.95,18.49
School Smart Assorted Shapes Plastic Bead Mix - 1 pound - Assorted Colors,5.89,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Pastel, bright and dark colors in assorted sizes and shapes including hearts, stars, wheels and buttons</p> <b> </b> <ul> <li>One Pound Bag</li> <li>Includes a wide variety of interesting shapes and bright colors</li> <li>Pastels, light, dark, transparent"," and more</li> <li>Stars, hearts, wheels and other unique shapes</li> <li>Ideal for creating beautiful jewelry, ornaments, key chains and more</li> </ul> <p>",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747195&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085773,1 LB,$4.42,$5.08,5.89
School Smart Plain Plastic Straw Beads with Storage Container - Pack of 1000 - Assorted Colors,7.39,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Great for arts and craft activities. These multicolored beads look like small pieces of drinking straws. Each covered, plastic storage container holds approximately 1,000 beads.</p> <b> </b> <ul> <li>Beads That Look Like Straws</li> <li>Solid colors</li> ",</ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747178&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085774,PACK OF 1000,$5.54,$6.37,7.39
School Smart Striped Plastic Straw Beads with Storage Container - Pack of 1000 - Assorted Colors,7.69,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Great for arts and craft activities. These multicolored beads look like small pieces of drinking straws. Each covered, plastic storage container holds approximately 1000 beads.</p> <b> </b> <ul> <li>Beads That Look Like Straws</li> <li>Stripes</li> </ul> ",<p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747187&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085775,PACK OF 1000,$5.77,$6.64,7.69
Chenille Kraft 24-Gauge Craft Wire - 24 yards - Gold,3.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"This 24 ga. wire has many uses. Stringing beads, jewelry, hanging mobiles, etc. Each spool has 24 yards. It comes in gold and silver.</p> <b> </b> <ul> <li>24 Yd Spool</li> <li>Create any number of decorative items with Craft Wire</li> <li>High quality, 2","4-gauge gold colored wire</li> <li>Easily bent and formed</li> <li>Ideal for wire wrapping, forming, bead stringing, ornaments and so much more</li> </ul> <p>",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752192&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085776,EACH,$2.69,$3.09,3.59
School Smart Young Artist Paint Brush Pack - Assorted Sizes - Set of 36 - Assorted Colors,58.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,"Utility assortment for every washable paint, tempera and watercolor need. Six (Size 12) wooden handled, nylon stubby; 12 (Size 18) plastic handled, white bristle chubby and six each short safety length, wooden handled, black bristle easel brushes - 1/2"", ","5/8"" and 3/4"". Seamless aluminum ferrules. Ages 3+.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751196&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,085778,SET OF 36,$44.24,$50.88,58.99
Chenille Kraft 24-Gauge Craft Wire - 24 yards - Silver,3.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"This 24 ga. wire has many uses. Stringing beads, jewelry, hanging mobiles, etc. Each spool has 24 yards. It comes in gold and silver.</p> <b> </b> <ul> <li>24 Yd Spool</li> <li>Create any number of decorative items with Craft Wire</li> <li>High quality, 2","4-gauge gold colored wire</li> <li>Easily bent and formed</li> <li>Ideal for wire wrapping, forming, bead stringing, ornaments and so much more</li> </ul> <p>",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752200&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,DECORATIVE CRAFTS,,School Specialty,085779,EACH,$2.69,$3.09,3.59
Chenille Kraft Elastic Cord - 25 yards - White,3.79,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"For expandable bracelets and necklaces.</p> <b> </b> <ul> <li>25 Yds</li> <li>Strong, stretchy and versatile 1.2 mm elastic cord</li> <li>Ideal for jewelry making and beaded craft projects</li> <li>Streatchable white elastic cord is easy-to-wear</li> <li>",Durable and made to last</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=749135&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,GENERAL CRAFTS,,School Specialty,085780,EACH,$2.84,$3.27,3.79
Creativity Street Alphabet Clay Cutters - 2 1/4 inch - Set of 26 - Assorted Colors,8.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,,,New,10000,"These two sets of plastic clay cutters allow children to have fun playing with dough and at the same time learn their numbers and letters. Letters are 2-1/4"" - 26/set. Numbers are 2-3/4"", thru 9 - 10/set.</p> <b> </b> <ul> <li>Set of 26 Letters</li> <li>L",earn your letters while having creative play</li> <li>2 1/4 inch high</li> <li>Bright colors</li> <li>Sturdy plastic</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759795&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,TOOLS CERAMICS,,School Specialty,085797,SET OF 26,$6.44,$7.41,8.59
Creativity Street Numeric Shapes Clay Cutters Set - 1 3/4 inch - Set of 14 - Assorted Colors,6.39,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,,,New,10000,"These two sets of plastic clay cutters allow children to have fun playing with dough and at the same time learn their numbers and letters. Letters are 2-1/4"" - 26/set. Numbers are 1-3/4"", 0 thru 9 - 14/set.</p> <b> </b> <ul> <li>Set of 14 Cutters</li> <li",">Recommended for early learning classrooms</li> <li>Use for molding dough, clay or sand into numbers</li> <li>Letters set sold separately</li> <li>Operation symbols included</li> </ul> <p>",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759797&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,TOOLS CERAMICS,,School Specialty,085799,SET OF 14,$4.79,$5.51,6.39
